est,lo,hi,se_boot,width
0.6511856755446294,0.29312295942382216,0.947127282261538,0.1735673637975392,0.6540043228377158
0.7274350850927197,0.38491740784021067,1.0978318777033775,0.1833596968676374,0.7129144698631669
0.4491220122204814,0.11878201950935946,0.7416733668312059,0.1602772287157142,0.6228913473218465
0.4575184691554707,0.16443905211884408,0.7253476325930064,0.1512318087613862,0.5609085804741623
0.4701409692131503,0.1710691343275678,0.779087647774574,0.1627658940584593,0.6080185134470062
0.38147383756221787,0.061592506646827035,0.6789794208710693,0.15806035509520416,0.6173869142242423
0.4512163765894245,0.10380939615375367,0.7505080920744034,0.17462402069036803,0.6466986959206498
0.7253926979130515,0.4347431738297955,1.0553114441055182,0.1640705939390776,0.6205682702757227
0.486279118024901,0.09494738666787741,0.8412391711101987,0.1829836787085351,0.7462917844423214
0.378326001310591,0.09494696827583722,0.6528575661835858,0.14911285577893635,0.5579105979077486
0.5472478427905986,0.16711126679828908,0.8844916568181106,0.18117859042125267,0.7173803900198215
0.4948173549757068,0.20801306330124447,0.8188075216102292,0.16023499528752197,0.6107944583089847
