est,lo,hi,se_boot,width,n_distinct,est_p,p_lo,p_hi,se_p,n,n_dates
0.49399207798105305,0.14071066454202474,0.8676520671972655,0.17962708889775908,0.7269414026552408,200,3.2052093238541413,0.980712098986405,5.758477639814921,1.1839515580476696,39100,898
0.6594138994693183,0.31572167831639464,0.9804403908173273,0.16021333398080517,0.6647187125009326,200,4.4143840216853025,2.0312527710545782,6.5055851226213175,1.1097932889842297,37989,898
0.5616188342596801,0.24581369059747615,0.8869173732763488,0.16867931692756946,0.6411036826788726,200,3.625643632035702,1.4855316979690245,5.937773255554184,1.139246404899375,38113,898
0.42974992858563155,0.03891962347755435,0.8168101155331242,0.19450376491330573,0.7778904920555698,200,2.7397341332379255,0.230250009151433,5.3028182296818915,1.2656866085992167,37522,898
0.5431017182927927,0.12254730260713359,0.8775253108848892,0.1758680891687269,0.7549780082777555,200,3.5217329325030633,0.7106229692346381,5.798484743862237,1.1898076683132748,37648,898
0.6263756785300106,0.3358300826463742,0.9035284994471856,0.152352926584917,0.5676984168008115,200,4.203065501579828,2.251613233752912,6.021520120984125,1.0118265411046892,37474,898
0.5598233389844659,0.18382963775283395,0.9195981512236704,0.18852826813675697,0.7357685134708365,200,3.586624037690911,1.1059446508790771,5.988139997268703,1.2513432407578635,37731,898
0.571696553343714,0.20894519199294914,0.9424779652243904,0.1805200081770931,0.7335327732314413,200,3.6511055067268705,1.3030052939689063,5.941690513783332,1.2144265484987251,39423,898
0.48929482034355487,0.1918945267418934,0.7467854796213532,0.15443450472923032,0.5548909528794599,200,3.236391864200594,1.2552771195339985,5.088080497707441,1.0655464890151356,38706,898
0.42950097295083534,0.10429913633722422,0.7610864816753689,0.17488176471342984,0.6567873453381446,200,2.7651131691272646,0.6676065848531404,4.899000171330473,1.1589310349908344,37695,898
0.7113441297939999,0.3593228670332227,1.082666230075679,0.18419116434674176,0.7233433630424564,200,4.600376629226011,2.28931836893603,6.968700534390937,1.1963976582403792,39121,898
0.5825840010338917,0.21381959354875857,0.887519081167344,0.17397835946584628,0.6736994876185854,200,3.710843600733338,1.3562326761112118,5.679927376467461,1.1196377100837898,37172,898
0.7641459036353043,0.4208092558460061,1.1436976099595344,0.2002123275194962,0.7228883541135283,200,4.991431210610065,2.681310004040548,7.423623703223388,1.2864618525527494,37201,898
0.5942879534328144,0.2134694225645892,0.8894786575698757,0.17001381914150085,0.6760092350052864,200,3.9088328429692343,1.2877832059807708,5.909361876605738,1.1810586314651383,38152,898
0.5297215268633576,0.14428578594765706,0.8623154255415223,0.19645928652329345,0.7180296395938652,200,3.4113842957955387,0.785540687441622,5.611779191484376,1.2879364690254973,37408,898
0.5335545028189664,0.2010016805053683,0.8780372800642745,0.1715316773235897,0.6770355995589062,200,3.5493490045661713,1.2568122588568635,5.713511182569484,1.1755505239318205,37405,898
0.6438779220584107,0.2821278332561722,1.0131272307859132,0.19382685535114202,0.730999397529741,200,4.190545720204475,1.8167847145603107,6.538907306800594,1.2665577780716448,37339,898
0.3838636678860302,0.02865543365089264,0.7558552994032559,0.19110153380991132,0.7271998657523633,200,2.3643040529497394,0.21082255229684502,4.84526214800451,1.2329087722856207,38284,898
0.4696821549250879,0.10732100920886778,0.7415180739543271,0.16369532786409088,0.6341970647454593,200,2.978954506019038,0.6456451805265626,4.936117019969693,1.0965505769126846,38468,898
0.6290351344415351,0.32506602571455934,0.9455299494918192,0.1598112300725409,0.6204639237772599,200,4.117836716977341,2.046095126352904,6.341433222260806,1.0940133947783166,37839,898
0.6769228860131532,0.3853264575307011,0.9647632663098933,0.15365757923044399,0.5794368087791921,200,4.501098161645356,2.4113522623314463,6.239377792241451,1.0041473476856695,37806,898
0.4116438300936992,0.05316938087853386,0.7067688967865232,0.1753991975659651,0.6535995159079894,200,2.5537189182280318,0.3315829966626229,4.665633593179945,1.1373164529956907,37852,898
0.5413455162156183,0.27182446622596806,0.9194592470392765,0.15663611088765148,0.6476347808133085,200,3.497569260467792,1.7414811435675484,6.219902095414257,1.0508900715781773,37997,898
0.6270021644428353,0.3071339400146139,0.91250250310583,0.15820723561776168,0.6053685630912161,200,4.253298443124676,2.005807557884973,6.176739973904156,1.0912052525166733,38234,898
0.6594532659626612,0.32481976588315364,1.0124359033577182,0.1776054288632472,0.6876161374745645,200,4.270306143864233,2.1318925595069533,6.546295378188829,1.1669164772395124,38542,898
0.5407615050402431,0.19557439284278388,0.8531738672245348,0.17706577568251228,0.6575994743817509,200,3.3734884942145604,1.1981870605166431,5.397909833457583,1.1447758337229488,38532,898
0.7247962309287698,0.386649315640441,0.9809583867223095,0.1622422921968264,0.5943090710818685,200,4.863280385552271,2.5331544840590787,6.687438728618698,1.1203131123084662,39325,898
0.6251669617662986,0.2554561954256257,0.981754185305357,0.1773299604172212,0.7262979898797313,200,4.060786895007851,1.610976789056152,6.37865500607574,1.2287557780900191,37901,898
0.5006381937839971,0.1306139048599056,0.8067723336009726,0.17473493054033637,0.6761584287410669,200,3.196751623671623,0.8964944173435515,5.218217737754697,1.1533860093577297,37855,898
0.355980035077757,-0.016027137904331662,0.6448492706406228,0.1795296378301919,0.6608764085449544,200,2.265223324107135,-0.18658440877820964,4.359483633046119,1.1720318439767092,37566,898
0.6031099132446921,0.2522557687580823,0.8998853646832923,0.16695341382837955,0.64762959592521,200,3.905705009500171,1.6350036689464396,5.9291229058935375,1.1256253288810287,37547,898
0.5569926673029907,0.2713296235612103,0.8679784227353207,0.16715666148255273,0.5966487991741103,200,3.579893884513985,1.6486655453087837,5.67719759278412,1.1157615882938394,38179,898
0.654784865285995,0.4024767621752895,0.988557862680954,0.1560550402920797,0.5860811005056645,200,4.328228214136464,2.5494744587697697,6.4993605577837,1.035466261835703,37814,898
0.5108583822394536,0.1911017378737559,0.8956355554947611,0.17738626096272064,0.7045338176210052,200,3.2819652958356316,1.221354235922251,5.810606157773263,1.1833272352842068,37980,898
0.48904325726605247,0.11891729378844279,0.8354608315486324,0.18793946019931762,0.7165435377601896,199,3.187201804607287,0.7695991539506092,5.498100370166255,1.2418305467235844,37616,898
0.30687693643209835,-0.0893615953973567,0.5765212214201944,0.17724476674286202,0.665882816817551,200,1.9608772308368105,-0.5120220243440448,3.864535242577522,1.1588257546907752,38185,898
0.5291526432546928,0.17606366418068511,0.9145647785341101,0.19703865991042613,0.738501114353425,200,3.3430725803164085,1.0280227005292657,5.742976315259478,1.2940883672241053,37699,898
0.48636433335279505,0.15527462860453617,0.8222735377107377,0.1704857465697423,0.6669989091062016,199,3.1998669888447018,1.0213113401114249,5.650129515773028,1.1773599949347853,37140,898
0.5150559810332184,0.1265270720976336,0.863955548564,0.1988214720556421,0.7374284764663664,200,3.3336473621310647,0.822732983324487,5.742808736555556,1.3104167196075756,39558,898
0.5672873615909174,0.23273285370429192,0.9155011118085705,0.17880153696470447,0.6827682581042787,200,3.610190099776678,1.4364271331774865,5.908015149607654,1.1882995983997864,38822,898
0.4788255566640637,0.09516310853462467,0.8753835713754149,0.18072194598080918,0.7802204628407903,200,3.0216029258106736,0.5957139899194569,5.597781652416985,1.1915043331499826,38471,898
0.5930422469802349,0.21279441223317988,0.8912971946019618,0.18125145451617974,0.6785027823687819,200,3.8377609148324887,1.2914050380066566,5.98893060634083,1.2256489471820915,39155,898
0.7310699085982025,0.4248058057670545,1.0452966111031965,0.16611463317479863,0.620490805336142,200,4.789069005165936,2.5781126522510713,6.975415955517954,1.09776970074657,38584,898
0.6108873478315008,0.25820315506511926,0.9632009864201142,0.18649160594170092,0.7049978313549949,200,3.896110454214885,1.3999023394949488,6.25153032772408,1.2477798656387022,38822,898
0.6779450196096043,0.3687309057504304,1.0002651904706452,0.17166723461718036,0.6315342847202148,200,4.4516273989690935,2.2174481272014503,6.527978409706448,1.1503244799035124,38676,898
0.5916078372922734,0.2752689313596224,0.9133152668879148,0.16714064784206462,0.6380463355282924,200,3.873236414271164,1.8579171516263435,5.943762992958415,1.113443176047148,36799,898
0.4856302165985865,0.07780520025830628,0.8268136708936025,0.18554663087777842,0.7490084706352962,200,3.013307139675403,0.4530162051599514,5.316423834157281,1.2172824574158931,40173,898
0.6205574791187657,0.33842004082262844,0.9451098231901135,0.16664124552784357,0.606689782367485,198,4.156515230321656,2.158071882646288,6.24042569039418,1.093219871094026,36887,898
0.7251044897212727,0.45230248881290736,1.0793246456934504,0.17239006410124202,0.6270221568805431,200,4.844775681223168,2.9542222103450304,6.99664657136493,1.1404976229230002,37646,898
0.7740957192601033,0.3980420728821252,1.1127036888374522,0.17397781560870074,0.714661615955327,200,5.022767221185354,2.624734817180345,7.134481921471977,1.0998002121721593,37938,898
0.5762600144638136,0.20601100979771692,0.9729942614535471,0.1933510640081857,0.7669832516558301,200,3.7186828344276224,1.2778289931742324,6.303391678673559,1.3080133705792376,39093,898
0.5059834527352142,0.14549925355069326,0.8283159123064227,0.1831764829423313,0.6828166587557294,200,3.2210492999588336,0.9270098774605051,5.402933461244457,1.1966347964632957,37264,898
0.5141185981038848,0.19103512751033724,0.8597100812881009,0.1699561466017987,0.6686749537777636,200,3.368580804233412,1.2338700107732694,5.604497013664785,1.129349281016887,37552,898
0.6180421789069185,0.3104447477037123,0.9539246246159651,0.16806224594421187,0.6434798769122527,200,4.059427600012111,1.9413844420297355,6.273829479374248,1.1422597175003169,38225,898
0.35075159054035965,0.005765754756886801,0.6682448749878723,0.17406265651100197,0.6624791202309855,200,2.254285736206574,0.03945860517686722,4.521972007323654,1.1659400783979563,38120,898
0.6395876736314249,0.3530571153814904,1.0206708536234224,0.16999938297821135,0.6676137382419319,200,4.270482559326094,2.355966466368594,6.763043516960029,1.1884224100605396,38974,898
0.48898335058867815,0.16321282694349043,0.8662240133411471,0.17486637492003324,0.7030111863976567,200,3.160211148358849,0.9682059423875138,5.667332907542058,1.140476878985246,37911,898
0.6892567800679034,0.3347413568789778,1.0332538103894024,0.177127706700022,0.6985124535104246,200,4.495453625178481,2.114280626631737,6.510819396951716,1.1694836263876804,39784,898
0.49584253904680853,0.19578122632548045,0.861053185290783,0.1781429338818625,0.6652719589653026,200,3.1780536692387895,1.1962428491946253,5.593141980690105,1.175875564520106,40289,898
0.6506575838676082,0.34747502582436585,0.9722563291872135,0.16777980356486447,0.6247813033628477,200,4.217693644054288,2.1207296127332014,6.267434179141962,1.1063312211237295,38329,898
0.5982980937892285,0.26438890007773774,0.9490843031214842,0.1814708883935984,0.6846954030437464,200,4.007894719224581,1.682236970865382,6.263564386839699,1.2142604033360327,38424,898
0.5810994615052628,0.22529234559138772,0.9002523148529492,0.16348623386485117,0.6749599692615615,200,3.762515591686255,1.53478367946827,5.894856924781042,1.0658081122902838,38070,898
0.5481067121897548,0.23030995275233393,0.8584131830161441,0.16077568084666927,0.6281032302638102,200,3.6165632577296325,1.4463756673826036,5.715672423480304,1.082065753167707,37133,898
0.4875403683285312,0.12829978263290104,0.839934192626063,0.19226643954846367,0.711634409993162,200,2.9642509100665015,0.7716198602898882,5.32086280785438,1.2361667258517721,37124,898
0.4856302165985865,0.1574346447651337,0.8277320355160368,0.17473017253178014,0.6702973907509031,200,3.036133908559402,0.978643930438138,4.929123748169509,1.125561072275325,39977,898
0.5527373045204892,0.21204141096901663,0.9162125521039162,0.17783624876213266,0.7041711411348995,200,3.599439069674404,1.295950263869105,5.996602536324854,1.1874920067967767,36981,898
0.5842063840194917,0.20397037460952977,0.9254490247191383,0.17499613948417653,0.7214786501096084,200,3.8138674753718016,1.3139742532276717,5.985148407050914,1.164449707562173,39215,898
0.7251234539181634,0.4358714302754732,1.0141385867983268,0.15505223451103667,0.5782671565228537,200,4.694408638839953,2.7361177731297275,6.597524295302624,1.0026907674803904,38959,898
0.5775473669140213,0.28119597976906663,0.8902000685818108,0.15499014552362445,0.6090040888127441,200,3.797101957199478,1.872855176129413,5.709485879361433,1.0491287715745103,37682,898
0.4993226154512248,0.19008439644484537,0.8090270393748401,0.15872726361683576,0.6189426429299947,200,3.254971193742884,1.1848540591862058,5.286714502940464,1.0669658452325321,38136,898
0.4116438300936992,0.126767010672309,0.6484382230143082,0.13849522023832225,0.5216712123419992,200,2.560194470964594,0.7649672853268777,4.309127853963318,0.9534978190769708,37648,898
0.5403439587938424,0.23420237928667986,0.8628644562382544,0.16240058571012325,0.6286620769515745,200,3.401402909162543,1.5291188033639553,5.550574603426543,1.0600570711837092,38112,898
0.7314044685675086,0.458416562158116,1.0309777597075693,0.15296188787823495,0.5725611975494533,200,4.7643970105400335,3.0384429023625437,6.69935414553716,0.9988889995027799,38164,898
0.5348879731869144,0.20146850418418294,0.9036080157608007,0.18422257246454704,0.7021395115766178,200,3.4364779168693627,1.289317025231027,5.920169266675029,1.1993409423760935,37848,898
0.7110450276984864,0.40680688402706083,0.9912021003592315,0.1595011719657174,0.5843952163321706,200,4.712348235552688,2.598703411423643,6.590062435767507,1.0753418348315649,38213,898
0.5849382481892923,0.30519466211363866,0.9095127511907234,0.1580489245587783,0.6043180890770847,200,3.808705825826797,2.0167762072551185,5.931142038350061,1.0478461529020675,38731,898
0.5557360491138857,0.26529487197890417,0.879142589844202,0.1570648717310763,0.6138477178652979,200,3.7103631702114392,1.6652663609211336,5.894636536547141,1.087401288324916,37713,898
0.49273748268596707,0.15390989609698424,0.8241961039906345,0.18724331029683333,0.6702862078936502,200,3.138232705959132,0.8842996909270134,5.405718919615805,1.2598561331180678,37752,898
0.6349245684086674,0.3060911916268516,0.9757810657060193,0.17273230216639265,0.6696898740791677,200,4.029450433845783,1.8488969063869023,6.152912735282575,1.119235959732011,37729,898
0.5227549412048055,0.2281232979824541,0.8231821828649585,0.1700986274762857,0.5950588848825044,200,3.3404268833087003,1.3991451913729898,5.3768569011684395,1.1342866169715378,38481,898
0.5845607219125631,0.26425347089773704,0.9161515511066632,0.1650640938819949,0.6518980802089263,200,3.8182566284108987,1.6197312741490177,5.809647307177415,1.1057225082307844,37899,898
0.5845028289666704,0.23947404784665507,0.901397606225227,0.17616823085188724,0.661923558378572,200,3.7713172414229224,1.4518066693772023,6.092442553593494,1.161380015285829,38576,898
0.7007133968914941,0.33877621316289214,1.031923966272635,0.1825129242298176,0.6931477531097427,200,4.635077062408877,2.0079994901323377,6.8531187669669125,1.230591980118954,37708,898
0.4116438300936992,0.09246868811744748,0.741320179324636,0.16908063141912977,0.6488514912071885,200,2.5656750571609988,0.5511068517840743,4.8319922193298925,1.10675286578902,38654,898
0.4561055599945124,0.1530267853303982,0.7907276114405133,0.17077236373511315,0.6377008261101151,200,2.8802680497842736,0.9086322824591242,5.129563535197788,1.1221562956001163,39202,898
0.3458327080140705,0.015898448255308745,0.7015825076469996,0.18145212979878628,0.6856840593916909,200,2.190559782051782,0.04220333658742132,4.557847009595327,1.2000038713160226,38415,898
0.48870522233618263,0.15913484078475065,0.8655221363406951,0.18213254705184706,0.7063872955559445,200,3.065698796341665,0.9986497317734374,5.632960575063473,1.1716413998136912,39133,898
0.6429407174413865,0.3168768899403457,1.0526415220015009,0.18762533387082073,0.7357646320611552,200,4.040647994199986,1.9953168487508277,6.847154034369516,1.2255421593048528,37254,898
0.5648614390069356,0.22532872452366626,0.8802913900371568,0.1807726461751866,0.6549626655134906,200,3.552695876071632,1.4199486590506878,5.610910316079614,1.1835510236381714,38476,898
0.7154093815798895,0.456468562716455,1.0846925139550203,0.1710373249992202,0.6282239512385653,200,4.661929844995438,2.8779747753933034,6.870687873181064,1.0964426179397353,37852,898
